List of all the Forecast Locations by Program / Liste de tous les emplacements de prévisions par programme,,,,,,
CODE,NAME,NOM,PROGRAMS,PROGRAMMES,PROVINCE/WATERBODY 2 PROVINCE/PLAN D'EAU 2,PROVINCE/WATERBODY MOD. PROVINCE/PLAN D'EAU MOD.
003260,Southwestern Shore,littoral sud-ouest,CAP-CP,PC-PAC,"NS,AT","NS,AT"
003260,Southwestern Shore,littoral sud-ouest,Ice,Glaces,"NS,AT","NS,AT"
003260,Southwestern Shore,littoral sud-ouest,Marine,Marine,"NS,AT","NS,AT"
003260,Southwestern Shore,littoral sud-ouest,Hurricane,Ouragans,"NS,AT","NS,AT"
003261,Southwestern Shore - eastern half,littoral sud-ouest - moitié est,Ice,Glaces,"NS,AT","NS,AT"
003261,Southwestern Shore - eastern half,littoral sud-ouest - moitié est,Marine,Marine,"NS,AT","NS,AT"
003261,Southwestern Shore - eastern half,littoral sud-ouest - moitié est,Hurricane,Ouragans,"NS,AT","NS,AT"
003262,Southwestern Shore - western half,littoral sud-ouest - moitié ouest,Ice,Glaces,"NS,AT","NS,AT"
003262,Southwestern Shore - western half,littoral sud-ouest - moitié ouest,Marine,Marine,"NS,AT","NS,AT"
003262,Southwestern Shore - western half,littoral sud-ouest - moitié ouest,Hurricane,Ouragans,"NS,AT","NS,AT"
003270,LaHave Bank,banc LaHave,CAP-CP,PC-PAC,AT,AT
003270,LaHave Bank,banc LaHave,Ice,Glaces,AT,AT
003270,LaHave Bank,banc LaHave,Marine,Marine,AT,AT
003270,LaHave Bank,banc LaHave,Hurricane,Ouragans,AT,AT
003271,LaHave Bank - eastern half,banc LaHave - moitié est,Ice,Glaces,AT,AT
003271,LaHave Bank - eastern half,banc LaHave - moitié est,Marine,Marine,AT,AT
003271,LaHave Bank - eastern half,banc LaHave - moitié est,Hurricane,Ouragans,AT,AT
003272,LaHave Bank - western half,banc LaHave - moitié ouest,Ice,Glaces,AT,AT
003272,LaHave Bank - western half,banc LaHave - moitié ouest,Marine,Marine,AT,AT
003272,LaHave Bank - western half,banc LaHave - moitié ouest,Hurricane,Ouragans,AT,AT
003280,West Scotian Slope,talus Scotian Ouest,CAP-CP,PC-PAC,AT,AT
003280,West Scotian Slope,talus Scotian Ouest,Ice,Glaces,AT,AT
003280,West Scotian Slope,talus Scotian Ouest,Marine,Marine,AT,AT
003280,West Scotian Slope,talus Scotian Ouest,Hurricane,Ouragans,AT,AT
003281,West Scotian Slope - NNE,talus Scotian Ouest - N-N-E,Services,Services,AT,AT
003281-003282-003283-003284,West Scotian Slope - eastern half,talus Scotian Ouest - moitié est,Ice,Glaces,AT,AT
003281-003282-003283-003284,West Scotian Slope - eastern half,talus Scotian Ouest - moitié est,Marine,Marine,AT,AT
003281-003282-003283-003288,West Scotian Slope - northeastern half,talus Scotian Ouest - moitié nord-est,Marine,Marine,AT,AT
003281-003282-003283-003288,West Scotian Slope - northeastern half,talus Scotian Ouest - moitié nord-est,Ice,Glaces,AT,AT
003281-003282-003287-003288,West Scotian Slope - northern half,talus Scotian Ouest - moitié nord,Marine,Marine,AT,AT
003281-003282-003287-003288,West Scotian Slope - northern half,talus Scotian Ouest - moitié nord,Ice,Glaces,AT,AT
003281-003286-003287-003288,West Scotian Slope - northwestern half,talus Scotian Ouest - moitié nord-ouest,Ice,Glaces,AT,AT
003281-003286-003287-003288,West Scotian Slope - northwestern half,talus Scotian Ouest - moitié nord-ouest,Marine,Marine,AT,AT
003282,West Scotian Slope - ENE,talus Scotian Ouest - E-N-E,Services,Services,AT,AT
003282-003283-003284-003285,West Scotian Slope - southeastern half,talus Scotian Ouest - moitié sud-est,Ice,Glaces,AT,AT
003282-003283-003284-003285,West Scotian Slope - southeastern half,talus Scotian Ouest - moitié sud-est,Marine,Marine,AT,AT
003283,West Scotian Slope - ESE,talus Scotian Ouest - E-S-E,Services,Services,AT,AT
003283-003284-003285-003286,West Scotian Slope - southern half,talus Scotian Ouest - moitié sud,Ice,Glaces,AT,AT
003283-003284-003285-003286,West Scotian Slope - southern half,talus Scotian Ouest - moitié sud,Marine,Marine,AT,AT
003284,West Scotian Slope - SSE,talus Scotian Ouest - S-S-E,Services,Services,AT,AT
003284-003285-003286-003287,West Scotian Slope - southwestern half,talus Scotian Ouest - moitié sud-ouest,Ice,Glaces,AT,AT
003284-003285-003286-003287,West Scotian Slope - southwestern half,talus Scotian Ouest - moitié sud-ouest,Marine,Marine,AT,AT
003285,West Scotian Slope - SSW,talus Scotian Ouest - S-S-O,Services,Services,AT,AT
003285-003286-003287-003288,West Scotian Slope - western half,talus Scotian Ouest - moitié ouest,Ice,Glaces,AT,AT
003285-003286-003287-003288,West Scotian Slope - western half,talus Scotian Ouest - moitié ouest,Marine,Marine,AT,AT
003286,West Scotian Slope - WSW,talus Scotian Ouest - O-S-O,Services,Services,AT,AT
003287,West Scotian Slope - WNW,talus Scotian Ouest - O-N-O,Services,Services,AT,AT
003288,West Scotian Slope - NNW,talus Scotian Ouest - N-N-O,Services,Services,AT,AT
003290,Halifax Harbour and Approaches,port d'Halifax et ses abords,CAP-CP,PC-PAC,"NS,AT","NS,AT"
003290,Halifax Harbour and Approaches,port d'Halifax et ses abords,Ice,Glaces,"NS,AT","NS,AT"
003290,Halifax Harbour and Approaches,port d'Halifax et ses abords,Marine,Marine,"NS,AT","NS,AT"
003290,Halifax Harbour and Approaches,port d'Halifax et ses abords,Hurricane,Ouragans,"NS,AT","NS,AT"
003310,Cabot Strait,détroit de Cabot,CAP-CP,PC-PAC,"NL,NS,AT","NL,NS,AT"
003310,Cabot Strait,détroit de Cabot,Ice,Glaces,"NL,NS,AT","NL,NS,AT"
003310,Cabot Strait,détroit de Cabot,Marine,Marine,"NL,NS,AT","NL,NS,AT"
003310,Cabot Strait,détroit de Cabot,Hurricane,Ouragans,"NL,NS,AT","NL,NS,AT"
003311,Cabot Strait - northern half,détroit de Cabot - moitié nord,Ice,Glaces,"NL,NS,AT","NL,NS,AT"
003311,Cabot Strait - northern half,détroit de Cabot - moitié nord,Marine,Marine,"NL,NS,AT","NL,NS,AT"
003311,Cabot Strait - northern half,détroit de Cabot - moitié nord,Hurricane,Ouragans,"NL,NS,AT","NL,NS,AT"
003312,Cabot Strait - southern half,détroit de Cabot - moitié sud,Ice,Glaces,"NS,AT","NS,AT"
003312,Cabot Strait - southern half,détroit de Cabot - moitié sud,Marine,Marine,"NS,AT","NS,AT"
003312,Cabot Strait - southern half,détroit de Cabot - moitié sud,Hurricane,Ouragans,"NS,AT","NS,AT"
003320,Fourchu,Fourchu,CAP-CP,PC-PAC,"NS,AT","NS,AT"
003320,Fourchu,Fourchu,Ice,Glaces,"NS,AT","NS,AT"
003320,Fourchu,Fourchu,Marine,Marine,"NS,AT","NS,AT"
003320,Fourchu,Fourchu,Hurricane,Ouragans,"NS,AT","NS,AT"
003321,Fourchu - eastern half,Fourchu - moitié est,Ice,Glaces,"NS,AT","NS,AT"
003321,Fourchu - eastern half,Fourchu - moitié est,Marine,Marine,"NS,AT","NS,AT"
003321,Fourchu - eastern half,Fourchu - moitié est,Hurricane,Ouragans,"NS,AT","NS,AT"
003322,Fourchu - western half,Fourchu - moitié ouest,Ice,Glaces,"NS,AT","NS,AT"
003322,Fourchu - western half,Fourchu - moitié ouest,Marine,Marine,"NS,AT","NS,AT"
003322,Fourchu - western half,Fourchu - moitié ouest,Hurricane,Ouragans,"NS,AT","NS,AT"
003330,Eastern Shore,littoral est,CAP-CP,PC-PAC,"NS,AT","NS,AT"
003330,Eastern Shore,littoral est,Ice,Glaces,"NS,AT","NS,AT"
003330,Eastern Shore,littoral est,Marine,Marine,"NS,AT","NS,AT"
003330,Eastern Shore,littoral est,Hurricane,Ouragans,"NS,AT","NS,AT"
003331,Eastern Shore - eastern half,littoral est - moitié est,Ice,Glaces,"NS,AT","NS,AT"
003331,Eastern Shore - eastern half,littoral est - moitié est,Marine,Marine,"NS,AT","NS,AT"
003331,Eastern Shore - eastern half,littoral est - moitié est,Hurricane,Ouragans,"NS,AT","NS,AT"
003332,Eastern Shore - western half,littoral est - moitié ouest,Ice,Glaces,"NS,AT","NS,AT"
003332,Eastern Shore - western half,littoral est - moitié ouest,Marine,Marine,"NS,AT","NS,AT"
003332,Eastern Shore - western half,littoral est - moitié ouest,Hurricane,Ouragans,"NS,AT","NS,AT"
003340,Sable,abords de l'île de Sable,Ice,Glaces,"NS,AT","NS,AT"
003340,Sable,abords de l'île de Sable,Marine,Marine,"NS,AT","NS,AT"
003340,Sable,abords de l'île de Sable,CAP-CP,PC-PAC,"NS,AT","NS,AT"
003340,Sable,abords de l'île de Sable,Hurricane,Ouragans,"NS,AT","NS,AT"
003341,Sable - eastern half,abords de l'île de Sable - moitié est,Ice,Glaces,"NS,AT","NS,AT"
003341,Sable - eastern half,abords de l'île de Sable - moitié est,Marine,Marine,"NS,AT","NS,AT"
003341,Sable - eastern half,abords de l'île de Sable - moitié est,Hurricane,Ouragans,"NS,AT","NS,AT"
003342,Sable - western half,abords de l'île de Sable - moitié ouest,Ice,Glaces,AT,AT
003342,Sable - western half,abords de l'île de Sable - moitié ouest,Marine,Marine,AT,AT
003342,Sable - western half,abords de l'île de Sable - moitié ouest,Hurricane,Ouragans,AT,AT
003350,East Scotian Slope,talus Scotian Est,CAP-CP,PC-PAC,AT,AT
003350,East Scotian Slope,talus Scotian Est,Ice,Glaces,AT,AT
003350,East Scotian Slope,talus Scotian Est,Marine,Marine,AT,AT
003350,East Scotian Slope,talus Scotian Est,Hurricane,Ouragans,AT,AT
003351,East Scotian Slope - NNE,talus Scotian Est - N-N-E,Services,Services,AT,AT
003351-003352-003353-003354,East Scotian Slope - eastern half,talus Scotian Est - moitié est,Marine,Marine,AT,AT
003351-003352-003353-003354,East Scotian Slope - eastern half,talus Scotian Est - moitié est,Ice,Glaces,AT,AT
003351-003352-003353-003358,East Scotian Slope - northeastern half,talus Scotian Est - moitié nord-est,Marine,Marine,AT,AT
003351-003352-003353-003358,East Scotian Slope - northeastern half,talus Scotian Est - moitié nord-est,Ice,Glaces,AT,AT
003351-003352-003357-003358,East Scotian Slope - northern half,talus Scotian Est - moitié nord,Ice,Glaces,AT,AT
003351-003352-003357-003358,East Scotian Slope - northern half,talus Scotian Est - moitié nord,Marine,Marine,AT,AT
003351-003356-003357-003358,East Scotian Slope - northwestern half,talus Scotian Est - moitié nord-ouest,Ice,Glaces,AT,AT
003351-003356-003357-003358,East Scotian Slope - northwestern half,talus Scotian Est - moitié nord-ouest,Marine,Marine,AT,AT
003352,East Scotian Slope - ENE,talus Scotian Est - E-N-E,Services,Services,AT,AT
003352-003353-003354-003355,East Scotian Slope - southeastern half,talus Scotian Est - moitié sud-est,Ice,Glaces,AT,AT
003352-003353-003354-003355,East Scotian Slope - southeastern half,talus Scotian Est - moitié sud-est,Marine,Marine,AT,AT
003353,East Scotian Slope - ESE,talus Scotian Est - E-S-E,Services,Services,AT,AT
003353-003354-003355-003356,East Scotian Slope - southern half,talus Scotian Est - moitié sud,Ice,Glaces,AT,AT
003353-003354-003355-003356,East Scotian Slope - southern half,talus Scotian Est - moitié sud,Marine,Marine,AT,AT
003354,East Scotian Slope - SSE,talus Scotian Est - S-S-E,Services,Services,AT,AT
003354-003355-003356-003357,East Scotian Slope - southwestern half,talus Scotian Est - moitié sud-ouest,Ice,Glaces,AT,AT
003354-003355-003356-003357,East Scotian Slope - southwestern half,talus Scotian Est - moitié sud-ouest,Marine,Marine,AT,AT
003355,East Scotian Slope - SSW,talus Scotian Est - S-S-O,Services,Services,AT,AT
003355-003356-003357-003358,East Scotian Slope - western half,talus Scotian Est - moitié ouest,Ice,Glaces,AT,AT
003355-003356-003357-003358,East Scotian Slope - western half,talus Scotian Est - moitié ouest,Marine,Marine,AT,AT
003356,East Scotian Slope - WSW,talus Scotian Est - O-S-O,Services,Services,AT,AT
003357,East Scotian Slope - WNW,talus Scotian Est - O-N-O,Services,Services,AT,AT
003358,East Scotian Slope - NNW,talus Scotian Est - N-N-O,Services,Services,AT,AT
003360,Southwest Coast,côte sud-ouest,CAP-CP,PC-PAC,"NL,AT","NL,AT"
003360,Southwest Coast,côte sud-ouest,Ice,Glaces,"NL,AT","NL,AT"
003360,Southwest Coast,côte sud-ouest,Marine,Marine,"NL,AT","NL,AT"
003360,Southwest Coast,côte sud-ouest,Hurricane,Ouragans,"NL,AT","NL,AT"
003361,Southwest Coast - Ramea and east,côte sud-ouest - Ramea et à l'est,Ice,Glaces,"NL,AT","NL,AT"
003361,Southwest Coast - Ramea and east,côte sud-ouest - Ramea et à l'est,Marine,Marine,"NL,AT","NL,AT"
003361,Southwest Coast - Ramea and east,côte sud-ouest - Ramea et à l'est,Hurricane,Ouragans,"NL,AT","NL,AT"
003362,Southwest Coast - west of Ramea,côte sud-ouest - à l'ouest de Ramea,Ice,Glaces,"NL,AT","NL,AT"
003362,Southwest Coast - west of Ramea,côte sud-ouest - à l'ouest de Ramea,Marine,Marine,"NL,AT","NL,AT"
003362,Southwest Coast - west of Ramea,côte sud-ouest - à l'ouest de Ramea,Hurricane,Ouragans,"NL,AT","NL,AT"
003370,Banquereau,Banquereau,CAP-CP,PC-PAC,AT,AT
003370,Banquereau,Banquereau,Ice,Glaces,AT,AT
003370,Banquereau,Banquereau,Marine,Marine,AT,AT
003370,Banquereau,Banquereau,Hurricane,Ouragans,AT,AT
003371,Banquereau - NNE,Banquereau - N-N-E,Services,Services,AT,AT
003371-003372-003373-003374,Banquereau - eastern half,Banquereau - moitié est,Ice,Glaces,AT,AT
003371-003372-003373-003374,Banquereau - eastern half,Banquereau - moitié est,Marine,Marine,AT,AT
003371-003372-003373-003378,Banquereau - northeastern half,Banquereau - moitié nord-est,Ice,Glaces,AT,AT
003371-003372-003373-003378,Banquereau - northeastern half,Banquereau - moitié nord-est,Marine,Marine,AT,AT
003371-003372-003377-003378,Banquereau - northern half,Banquereau - moitié nord,Ice,Glaces,AT,AT
003371-003372-003377-003378,Banquereau - northern half,Banquereau - moitié nord,Marine,Marine,AT,AT
003371-003376-003377-003378,Banquereau - northwestern half,Banquereau - moitié nord-ouest,Ice,Glaces,AT,AT
003371-003376-003377-003378,Banquereau - northwestern half,Banquereau - moitié nord-ouest,Marine,Marine,AT,AT
003372,Banquereau - ENE,Banquereau - E-N-E,Services,Services,AT,AT
003372-003373-003374-003375,Banquereau - southeastern half,Banquereau - moitié sud-est,Ice,Glaces,AT,AT
003372-003373-003374-003375,Banquereau - southeastern half,Banquereau - moitié sud-est,Marine,Marine,AT,AT
003373,Banquereau - ESE,Banquereau - E-S-E,Services,Services,AT,AT
003373-003374-003375-003376,Banquereau - southern half,Banquereau - moitié sud,Ice,Glaces,AT,AT
003373-003374-003375-003376,Banquereau - southern half,Banquereau - moitié sud,Marine,Marine,AT,AT
003374,Banquereau - SSE,Banquereau - S-S-E,Services,Services,AT,AT
003374-003375-003376-003377,Banquereau - southwestern half,Banquereau - moitié sud-ouest,Ice,Glaces,AT,AT
003374-003375-003376-003377,Banquereau - southwestern half,Banquereau - moitié sud-ouest,Marine,Marine,AT,AT
003375,Banquereau - SSW,Banquereau - S-S-O,Services,Services,AT,AT
003375-003376-003377-003378,Banquereau - western half,Banquereau - moitié ouest,Ice,Glaces,AT,AT
003375-003376-003377-003378,Banquereau - western half,Banquereau - moitié ouest,Marine,Marine,AT,AT
003376,Banquereau - WSW,Banquereau - O-S-O,Services,Services,AT,AT
003377,Banquereau - WNW,Banquereau - O-N-O,Services,Services,AT,AT
003378,Banquereau - NNW,Banquereau - N-N-O,Services,Services,AT,AT
003380,Laurentian Fan,cône Laurentien,Marine,Marine,AT,AT
003380,Laurentian Fan,cône Laurentien,Ice,Glaces,AT,AT
003380,Laurentian Fan,cône Laurentien,CAP-CP,PC-PAC,AT,AT
003380,Laurentian Fan,cône Laurentien,Hurricane,Ouragans,AT,AT
003381,Laurentian Fan - NNE,cône Laurentien - N-N-E,Services,Services,AT,AT
003381-003382-003383-003384,Laurentian Fan - eastern half,cône Laurentien - moitié est,Ice,Glaces,AT,AT
003381-003382-003383-003384,Laurentian Fan - eastern half,cône Laurentien - moitié est,Marine,Marine,AT,AT
003381-003382-003383-003388,Laurentian Fan - northeastern half,cône Laurentien - moitié nord-est,Ice,Glaces,AT,AT
003381-003382-003383-003388,Laurentian Fan - northeastern half,cône Laurentien - moitié nord-est,Marine,Marine,AT,AT
003381-003382-003387-003388,Laurentian Fan - northern half,cône Laurentien - moitié nord,Ice,Glaces,AT,AT
003381-003382-003387-003388,Laurentian Fan - northern half,cône Laurentien - moitié nord,Marine,Marine,AT,AT
003381-003386-003387-003388,Laurentian Fan - northwestern half,cône Laurentien - moitié nord-ouest,Ice,Glaces,AT,AT
003381-003386-003387-003388,Laurentian Fan - northwestern half,cône Laurentien - moitié nord-ouest,Marine,Marine,AT,AT
003382,Laurentian Fan - ENE,cône Laurentien - E-N-E,Services,Services,AT,AT
003382-003383-003384-003385,Laurentian Fan - southeastern half,cône Laurentien - moitié sud-est,Ice,Glaces,AT,AT
003382-003383-003384-003385,Laurentian Fan - southeastern half,cône Laurentien - moitié sud-est,Marine,Marine,AT,AT
003383,Laurentian Fan - ESE,cône Laurentien - E-S-E,Services,Services,AT,AT
003383-003384-003385-003386,Laurentian Fan - southern half,cône Laurentien - moitié sud,Ice,Glaces,AT,AT
003383-003384-003385-003386,Laurentian Fan - southern half,cône Laurentien - moitié sud,Marine,Marine,AT,AT
003384,Laurentian Fan - SSE,cône Laurentien - S-S-E,Services,Services,AT,AT
003384-003385-003386-003387,Laurentian Fan - southwestern half,cône Laurentien - moitié sud-ouest,Ice,Glaces,AT,AT
003384-003385-003386-003387,Laurentian Fan - southwestern half,cône Laurentien - moitié sud-ouest,Marine,Marine,AT,AT
003385,Laurentian Fan - SSW,cône Laurentien - S-S-O,Services,Services,AT,AT
003385-003386-003387-003388,Laurentian Fan - western half,cône Laurentien - moitié ouest,Ice,Glaces,AT,AT
003385-003386-003387-003388,Laurentian Fan - western half,cône Laurentien - moitié ouest,Marine,Marine,AT,AT
003386,Laurentian Fan - WSW,cône Laurentien - O-S-O,Services,Services,AT,AT
003387,Laurentian Fan - WNW,cône Laurentien - O-N-O,Services,Services,AT,AT
003388,Laurentian Fan - NNW,cône Laurentien - N-N-O,Services,Services,AT,AT
003410,Strait of Belle Isle,détroit de Belle Isle,CAP-CP,PC-PAC,"NL,QC,AT","NL,QC,AT"
003410,Strait of Belle Isle,détroit de Belle Isle,Marine,Marine,"NL,QC,AT","NL,QC,AT"
003410,Strait of Belle Isle,détroit de Belle Isle,Ice,Glaces,"NL,QC,AT","NL,QC,AT"
003410,Strait of Belle Isle,détroit de Belle Isle,Hurricane,Ouragans,"NL,QC,AT","NL,QC,AT"
003411,Strait of Belle Isle - eastern half,détroit de Belle Isle - moitié est,Ice,Glaces,"NL,AT","NL,AT"
003411,Strait of Belle Isle - eastern half,détroit de Belle Isle - moitié est,Marine,Marine,"NL,AT","NL,AT"
003411,Strait of Belle Isle - eastern half,détroit de Belle Isle - moitié est,Hurricane,Ouragans,"NL,AT","NL,AT"
003412,Strait of Belle Isle - western half,détroit de Belle Isle - moitié ouest,Ice,Glaces,"NL,QC,AT","NL,QC,AT"
003412,Strait of Belle Isle - western half,détroit de Belle Isle - moitié ouest,Marine,Marine,"NL,QC,AT","NL,QC,AT"
003412,Strait of Belle Isle - western half,détroit de Belle Isle - moitié ouest,Hurricane,Ouragans,"NL,QC,AT","NL,QC,AT"
003420,Northeast Gulf,golfe nord-est,CAP-CP,PC-PAC,"NL,QC,AT","NL,QC,AT"
003420,Northeast Gulf,golfe nord-est,Ice,Glaces,"NL,QC,AT","NL,QC,AT"
003420,Northeast Gulf,golfe nord-est,Marine,Marine,"NL,QC,AT","NL,QC,AT"
003420,Northeast Gulf,golfe nord-est,Hurricane,Ouragans,"NL,QC,AT","NL,QC,AT"
003421,Northeast Gulf - northwestern half,golfe nord-est - moitié nord-ouest,Ice,Glaces,"QC,AT","QC,AT"
003421,Northeast Gulf - northwestern half,golfe nord-est - moitié nord-ouest,Marine,Marine,"QC,AT","QC,AT"
003421,Northeast Gulf - northwestern half,golfe nord-est - moitié nord-ouest,Hurricane,Ouragans,"QC,AT","QC,AT"
003422,Northeast Gulf - southeastern half,golfe nord-est - moitié sud-est,Ice,Glaces,"NL,AT","NL,AT"
003422,Northeast Gulf - southeastern half,golfe nord-est - moitié sud-est,Marine,Marine,"NL,AT","NL,AT"
003422,Northeast Gulf - southeastern half,golfe nord-est - moitié sud-est,Hurricane,Ouragans,"NL,AT","NL,AT"
003430,Gulf - Port au Port,Golfe - Port au Port,CAP-CP,PC-PAC,"NL,QC,AT","NL,QC,AT"
003430,Gulf - Port au Port,Golfe - Port au Port,Ice,Glaces,"NL,QC,AT","NL,QC,AT"
003430,Gulf - Port au Port,Golfe - Port au Port,Marine,Marine,"NL,QC,AT","NL,QC,AT"
003430,Gulf - Port au Port,Golfe - Port au Port,Hurricane,Ouragans,"NL,QC,AT","NL,QC,AT"
003431,Gulf - Port au Port - northwestern half,Golfe - Port au Port - moitié nord-ouest,Ice,Glaces,"QC,AT","QC,AT"
003431,Gulf - Port au Port - northwestern half,Golfe - Port au Port - moitié nord-ouest,Marine,Marine,"QC,AT","QC,AT"
003431,Gulf - Port au Port - northwestern half,Golfe - Port au Port - moitié nord-ouest,Hurricane,Ouragans,"QC,AT","QC,AT"
003432,Gulf - Port au Port - southeastern half,Golfe - Port au Port - moitié sud-est,Ice,Glaces,"NL,AT","NL,AT"
003432,Gulf - Port au Port - southeastern half,Golfe - Port au Port - moitié sud-est,Marine,Marine,"NL,AT","NL,AT"
003432,Gulf - Port au Port - southeastern half,Golfe - Port au Port - moitié sud-est,Hurricane,Ouragans,"NL,AT","NL,AT"
003440,Northeast Coast,côte nord-est,CAP-CP,PC-PAC,"NL,AT","NL,AT"
003440,Northeast Coast,côte nord-est,Ice,Glaces,"NL,AT","NL,AT"
003440,Northeast Coast,côte nord-est,Marine,Marine,"NL,AT","NL,AT"
003440,Northeast Coast,côte nord-est,Hurricane,Ouragans,"NL,AT","NL,AT"
003441,Northeast Coast - north of Cape St. John,côte nord-est - au nord du cap St. John,Ice,Glaces,"NL,AT","NL,AT"
003441,Northeast Coast - north of Cape St. John,côte nord-est - au nord du cap St. John,Marine,Marine,"NL,AT","NL,AT"
003441,Northeast Coast - north of Cape St. John,côte nord-est - au nord du cap St. John,Hurricane,Ouragans,"NL,AT","NL,AT"
003442,Northeast Coast - Cape St. John and south,côte nord-est - cap St. John et au sud,Ice,Glaces,"NL,AT","NL,AT"
003442,Northeast Coast - Cape St. John and south,côte nord-est - cap St. John et au sud,Marine,Marine,"NL,AT","NL,AT"
003442,Northeast Coast - Cape St. John and south,côte nord-est - cap St. John et au sud,Hurricane,Ouragans,"NL,AT","NL,AT"
003450,East Coast,côte est,CAP-CP,PC-PAC,"NL,AT","NL,AT"
003450,East Coast,côte est,Marine,Marine,"NL,AT","NL,AT"
003450,East Coast,côte est,Ice,Glaces,"NL,AT","NL,AT"
003450,East Coast,côte est,Hurricane,Ouragans,"NL,AT","NL,AT"
003451,East Coast - north of Cape St. Francis,côte est - au nord du cap St. Francis,Ice,Glaces,"NL,AT","NL,AT"
003451,East Coast - north of Cape St. Francis,côte est - au nord du cap St. Francis,Marine,Marine,"NL,AT","NL,AT"
003451,East Coast - north of Cape St. Francis,côte est - au nord du cap St. Francis,Hurricane,Ouragans,"NL,AT","NL,AT"
